# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = cryo_er_model
# start_datetime = 2023-11-22 14:00:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = ././output//Dmat.json
# init = 2 (Default)
# random
#   seed = 60518
# output
#   file = /var/folders/_8/h5rr6k3s2995tzxt8b9sqfgh0000gq/T/tmph0litvrk/cryo-erquzigtdd/cryo-er-20231122150021.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 32 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=cryo-er.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,weights.7,weights.8,weights.9,weights.10,log_weights.1,log_weights.2,log_weights.3,log_weights.4,log_weights.5,log_weights.6,log_weights.7,log_weights.8,log_weights.9,log_weights.10
-4.56917e+07,0.949221,0.0339262,7,127,0,4.56917e+07,0.00037876,0.357947,0.00246206,0.000552708,0.262533,0.000165234,0.000597847,0.374838,0.00014036,0.000384513,-7.87861,-1.02737,-6.00676,-7.50068,-1.33738,-8.70815,-7.42218,-0.981261,-8.8713,-7.86353
-4.56917e+07,0.981836,0.0339262,6,63,0,4.56917e+07,0.00031799,0.367773,0.00149405,0.00267805,0.255821,0.000722674,0.00106269,0.367705,0.000432863,0.00199346,-8.05349,-1.00029,-6.50626,-5.92267,-1.36328,-7.23255,-6.84695,-1.00047,-7.74509,-6.21788
-4.56917e+07,0.968921,0.0339262,7,127,0,4.56917e+07,0.00171945,0.352827,0.00026819,0.00085032,0.269889,0.000233402,0.00224775,0.369297,0.000340381,0.00232811,-6.36575,-1.04178,-8.22381,-7.0699,-1.30975,-8.36275,-6.09783,-0.996155,-7.98544,-6.0627
-4.56917e+07,0.999882,0.0339262,6,63,0,4.56917e+07,0.00133897,0.354222,0.000277227,0.000668514,0.269936,0.000190666,0.00168867,0.369763,0.000255234,0.00165962,-6.61586,-1.03783,-8.19067,-7.31045,-1.30957,-8.56499,-6.38381,-0.994893,-8.27333,-6.40116
-4.56917e+07,0.831175,0.0339262,6,127,0,4.56917e+07,0.0026699,0.37128,0.000858537,0.000539149,0.264258,0.000134149,0.00123883,0.355643,0.000223954,0.00315527,-5.92572,-0.9908,-7.06028,-7.52552,-1.33083,-8.91656,-6.69359,-1.03383,-8.40407,-5.75868
-4.56917e+07,0.860232,0.0339262,7,127,0,4.56917e+07,0.000329223,0.378648,0.00055152,0.000358924,0.264009,6.22803e-05,0.000579965,0.354577,0.000297474,0.000587062,-8.01877,-0.971149,-7.50283,-7.9324,-1.33177,-9.68387,-7.45254,-1.03683,-8.12018,-7.44038
-4.56917e+07,0.927843,0.0339262,6,127,0,4.56917e+07,0.000593239,0.35976,0.000746645,0.00122741,0.274296,0.000801296,0.000448678,0.361848,0.000188456,8.97775e-05,-7.42991,-1.02232,-7.19992,-6.70285,-1.29355,-7.12928,-7.7092,-1.01653,-8.57665,-9.31818
-4.56917e+07,0.997442,0.0339262,6,127,0,4.56917e+07,0.00054688,0.366742,0.000752277,0.00140032,0.269914,0.000700868,0.000458254,0.359257,0.000153649,7.45094e-05,-7.51128,-1.0031,-7.19241,-6.57106,-1.30965,-7.26319,-7.68809,-1.02372,-8.78084,-9.50459
-4.56917e+07,0.773358,0.0339262,6,127,0,4.56917e+07,0.000454102,0.36356,0.00095162,0.00162795,0.263524,0.000288283,0.00227708,0.366159,0.000386215,0.000772221,-7.69719,-1.01181,-6.95734,-6.42043,-1.33361,-8.15157,-6.08486,-1.00469,-7.85912,-7.16624
-4.56917e+07,0.951098,0.0339262,7,127,0,4.56917e+07,0.000194007,0.3576,0.000574927,0.00311366,0.265037,0.00037163,0.000955036,0.370927,0.000399758,0.00082633,-8.54762,-1.02834,-7.46127,-5.77196,-1.32788,-7.89761,-6.95376,-0.991749,-7.82465,-7.09852
-4.56917e+07,0.700907,0.0339262,6,127,0,4.56917e+07,0.000257338,0.34886,0.000515259,0.00138402,0.288017,0.000468085,0.00141537,0.358088,0.000159217,0.000835844,-8.26512,-1.05309,-7.57084,-6.58276,-1.24473,-7.66686,-6.56037,-1.02698,-8.74525,-7.08707
-4.56917e+07,0.999688,0.0339262,6,63,0,4.56917e+07,0.000139421,0.379438,0.000293181,0.000419606,0.265607,0.000302114,0.000782951,0.349372,0.000698111,0.00294714,-8.87801,-0.969063,-8.13472,-7.77619,-1.32574,-8.10471,-7.15244,-1.05162,-7.26713,-5.82692
-4.56917e+07,0.984277,0.0339262,7,127,0,4.56917e+07,5.37064e-05,0.366344,0.00126967,0.00058761,0.274091,0.000465732,0.0011353,0.353598,0.00074807,0.00170672,-9.83198,-1.00418,-6.669,-7.43945,-1.29429,-7.6719,-6.78086,-1.0396,-7.19801,-6.37318
-4.56917e+07,0.889456,0.0339262,6,127,0,4.56917e+07,2.84049e-05,0.366362,0.0016774,0.00122785,0.269799,0.000407021,0.00088406,0.356669,0.000579294,0.00236638,-10.4689,-1.00413,-6.39051,-6.70249,-1.31008,-7.80664,-7.03099,-1.03095,-7.4537,-6.04639
-4.56917e+07,0.626154,0.0339262,6,63,0,4.56917e+07,4.75545e-05,0.349958,0.00235438,0.00099703,0.276463,0.000234342,0.000877293,0.363357,0.0010791,0.00463208,-9.95363,-1.04994,-6.05148,-6.91073,-1.28568,-8.35873,-7.03867,-1.01237,-6.83163,-5.37475
-4.56917e+07,0.64211,0.0339262,7,127,0,4.56917e+07,0.000668862,0.371587,0.000148691,0.000913487,0.260312,0.000548869,0.00110946,0.364297,3.26389e-05,0.000381957,-7.30993,-0.989972,-8.81364,-6.99824,-1.34587,-7.50765,-6.80388,-1.00979,-10.33,-7.8702
-4.56917e+07,0.996909,0.0339262,7,127,0,4.56917e+07,0.00133028,0.357435,0.00115356,0.00130238,0.280239,0.000334257,0.00104659,0.353381,3.97989e-05,0.00373778,-6.62236,-1.0288,-6.7649,-6.64356,-1.27211,-8.0036,-6.86222,-1.04021,-10.1317,-5.58926
-4.56917e+07,0.990751,0.0339262,7,127,0,4.56917e+07,0.000517446,0.363281,0.000636986,0.000395396,0.266304,0.000524165,0.0013614,0.366739,3.93282e-05,0.000200777,-7.56661,-1.01258,-7.35876,-7.83562,-1.32311,-7.5537,-6.59924,-1.0031,-10.1436,-8.51331
-4.56917e+07,0.887925,0.0339262,6,63,0,4.56917e+07,0.00187171,0.363056,0.00149813,0.000205545,0.26987,0.000270677,0.00148807,0.361636,2.0939e-05,8.32677e-05,-6.2809,-1.0132,-6.50354,-8.48984,-1.30981,-8.21459,-6.51027,-1.01712,-10.7739,-9.39345
-4.56917e+07,0.828759,0.0339262,6,127,0,4.56917e+07,0.00120146,0.366514,0.0010786,0.000130788,0.278293,0.000398474,0.00150301,0.350686,2.5387e-05,0.000167979,-6.72422,-1.00372,-6.8321,-8.94193,-1.27908,-7.82787,-6.50028,-1.04786,-10.5813,-8.69167
-4.56917e+07,0.97465,0.0339262,7,127,0,4.56917e+07,0.000389302,0.361385,0.00075049,0.000305017,0.267511,0.000227534,0.000447671,0.362277,0.00178492,0.00492196,-7.85116,-1.01781,-7.19478,-8.09514,-1.31859,-8.38821,-7.71145,-1.01535,-6.32838,-5.31405
-4.56917e+07,0.912875,0.0339262,6,127,0,4.56917e+07,0.00039497,0.367486,0.00108688,0.00148383,0.274023,0.000595257,0.000681912,0.35325,0.000199573,0.000799541,-7.8367,-1.00107,-6.82444,-6.51313,-1.29454,-7.42652,-7.29061,-1.04058,-8.51933,-7.13147
-4.56917e+07,0.995321,0.0339262,7,127,0,4.56917e+07,0.000690561,0.366231,0.000354303,0.00117485,0.272253,0.00057234,0.00101318,0.357284,5.94555e-05,0.000367831,-7.27801,-1.00449,-7.94536,-6.74661,-1.30103,-7.46578,-6.89466,-1.02922,-9.73028,-7.90789
-4.56917e+07,0.965018,0.0339262,7,127,0,4.56917e+07,0.000605192,0.360453,0.000398062,0.00162226,0.273684,0.000203981,0.000841272,0.356851,0.00216321,0.00317726,-7.40996,-1.02039,-7.8289,-6.42393,-1.29578,-8.49748,-7.0806,-1.03044,-6.13616,-5.75174
-4.56917e+07,0.780634,0.0339262,7,127,0,4.56917e+07,0.000362846,0.371286,0.000860294,0.000219231,0.261071,0.000610301,0.0015857,0.363377,0.000314493,0.000312984,-7.92153,-0.990781,-7.05824,-8.42539,-1.34296,-7.40156,-6.44673,-1.01231,-8.06455,-8.06936
-4.56917e+07,0.980169,0.0339262,7,127,0,4.56917e+07,0.00208319,0.367404,0.00111601,0.000509873,0.26394,9.01386e-05,0.000180963,0.363684,0.000768016,0.000223576,-6.17385,-1.00129,-6.79799,-7.58135,-1.33203,-9.31416,-8.61722,-1.01147,-7.1717,-8.40576
-4.56917e+07,0.628194,0.0339262,6,127,0,4.56917e+07,0.00122424,0.366438,0.000422312,0.00126915,0.269599,0.000285748,0.000195712,0.356704,0.00135254,0.00250872,-6.70543,-1.00393,-7.76977,-6.66941,-1.31082,-8.1604,-8.53887,-1.03085,-6.60577,-5.98798
-4.56917e+07,0.99995,0.0339262,6,127,0,4.56917e+07,0.000674116,0.360517,0.000456584,0.000771847,0.27074,0.000227542,0.000122379,0.36212,0.00232933,0.0020413,-7.30211,-1.02022,-7.69174,-7.16672,-1.3066,-8.38818,-9.00839,-1.01578,-6.06217,-6.19417
-4.56917e+07,0.926747,0.0339262,6,63,0,4.56917e+07,0.000560568,0.36896,0.000306115,0.000330423,0.271874,0.000322047,2.78931e-05,0.356282,0.0006711,0.000665126,-7.48656,-0.997067,-8.09155,-8.01514,-1.30241,-8.04081,-10.4871,-1.03203,-7.30659,-7.31553
-4.56917e+07,0.482522,0.0339262,6,95,0,4.56917e+07,0.000184017,0.341024,0.00061479,0.00112122,0.280018,0.000178608,0.000219358,0.374302,0.00121646,0.0011221,-8.60048,-1.0758,-7.39423,-6.79334,-1.2729,-8.63032,-8.42481,-0.982693,-6.71181,-6.79255
-4.56917e+07,0.874545,0.0339262,6,127,0,4.56917e+07,2.74238e-05,0.364395,0.00161054,0.00209097,0.27807,0.00012003,0.00141137,0.351332,0.000598995,0.000343878,-10.5041,-1.00952,-6.43119,-6.17013,-1.27988,-9.02777,-6.5632,-1.04602,-7.42026,-7.97522
-4.56917e+07,0.958402,0.0339262,6,127,0,4.56917e+07,9.7805e-05,0.357097,0.0014441,0.00178344,0.281031,0.000107295,0.00226191,0.352883,0.00189911,0.00139565,-9.23253,-1.02975,-6.54027,-6.32921,-1.26929,-9.13993,-6.09155,-1.04162,-6.26637,-6.5744
-4.56917e+07,0.996576,0.0339262,6,127,0,4.56917e+07,0.00187815,0.374263,0.000979644,0.000683545,0.273076,0.000869448,0.000341442,0.346803,0.000377584,0.000728301,-6.27747,-0.982797,-6.92832,-7.28822,-1.29801,-7.04765,-7.98233,-1.059,-7.88172,-7.2248
-4.56917e+07,0.96693,0.0339262,7,127,0,4.56917e+07,0.00129521,0.35797,0.00106263,0.000408813,0.283231,0.000100546,0.00129973,0.351246,0.00247977,0.000907221,-6.64908,-1.02731,-6.84701,-7.80225,-1.26149,-9.20489,-6.6456,-1.04627,-5.99959,-7.00513
-4.56917e+07,0.999978,0.0339262,7,127,0,4.56917e+07,0.000662539,0.357904,0.000102028,0.00206366,0.282298,0.000550559,0.00142037,0.352618,0.000196106,0.00218568,-7.31943,-1.02749,-9.19027,-6.18327,-1.26479,-7.50458,-6.55684,-1.04237,-8.53686,-6.12583
-4.56917e+07,0.926444,0.0339262,7,191,0,4.56917e+07,0.00203395,0.350839,3.57991e-05,0.000272558,0.271753,0.000162913,0.000289608,0.372962,0.00143203,0.000218968,-6.19777,-1.04743,-10.2376,-8.20766,-1.30286,-8.72229,-8.14698,-0.986279,-6.54866,-8.42658
-4.56917e+07,0.998569,0.0339262,6,127,0,4.56917e+07,0.00214087,0.358821,3.66589e-05,0.0002535,0.267839,0.000159566,0.000283111,0.368755,0.00147442,0.000237205,-6.14654,-1.02493,-10.2139,-8.28014,-1.31737,-8.74306,-8.16967,-0.997623,-6.51949,-8.34658
-4.56917e+07,0.970632,0.0339262,7,127,0,4.56917e+07,0.000482376,0.361794,0.00331957,0.00228279,0.26393,0.000174674,0.00166777,0.364333,0.0011521,0.000863631,-7.63679,-1.01668,-5.70792,-6.08236,-1.33207,-8.65259,-6.39627,-1.00969,-6.76617,-7.05437
-4.56917e+07,0.964068,0.0339262,7,127,0,4.56917e+07,0.000194756,0.360105,8.07231e-05,0.000342406,0.265512,7.19479e-05,0.00136255,0.369884,0.00201883,0.000427228,-8.54376,-1.02136,-9.42449,-7.97951,-1.32609,-9.53957,-6.5984,-0.994565,-6.20523,-7.75819
-4.56917e+07,0.910309,0.0339262,7,127,0,4.56917e+07,0.000602593,0.365984,3.0903e-05,0.00100677,0.278703,0.000371117,0.000743703,0.351331,0.00115891,6.88644e-05,-7.41427,-1.00517,-10.3847,-6.901,-1.27761,-7.89899,-7.20387,-1.04603,-6.76027,-9.58337
-4.56917e+07,0.918453,0.0339262,7,127,0,4.56917e+07,0.00153651,0.364751,0.000826846,0.000739617,0.266428,0.00020296,0.000999945,0.362085,0.000292118,0.00213747,-6.47824,-1.00854,-7.09789,-7.20938,-1.32265,-8.5025,-6.90781,-1.01588,-8.13835,-6.14813
-4.56917e+07,0.970281,0.0339262,6,63,0,4.56917e+07,0.00121036,0.366361,0.000817534,0.000444425,0.271857,0.000205753,0.000663766,0.355514,0.000160075,0.00276727,-6.71683,-1.00414,-7.10922,-7.71873,-1.30248,-8.48883,-7.31758,-1.03419,-8.73987,-5.88989
-4.56917e+07,0.809976,0.0339262,7,191,0,4.56917e+07,0.000898643,0.371659,0.00114517,0.000604309,0.27139,0.000530282,0.000604846,0.352974,0.000190033,3.00525e-06,-7.01463,-0.989778,-6.7722,-7.41142,-1.3042,-7.5421,-7.41054,-1.04136,-8.56831,-12.7151
-4.56917e+07,0.8977,0.0339262,6,127,0,4.56917e+07,0.000117675,0.356532,0.0010249,0.000392247,0.270256,0.000837878,0.00100206,0.36929,0.000525681,2.08763e-05,-9.04758,-1.03133,-6.88316,-7.84362,-1.30838,-7.08464,-6.90569,-0.996172,-7.55082,-10.7769
-4.56917e+07,0.802924,0.0339262,6,127,0,4.56917e+07,5.90524e-05,0.368428,0.000654402,0.00037173,0.262145,0.000564706,0.00119434,0.365196,0.00123688,0.000150004,-9.73709,-0.99851,-7.33179,-7.89734,-1.33886,-7.4792,-6.73016,-1.00732,-6.69516,-8.80485
-4.56917e+07,0.980275,0.0339262,6,127,0,4.56917e+07,0.000129387,0.354202,0.000504653,0.00149889,0.268395,0.000610983,0.000330456,0.371969,0.00168763,0.000673061,-8.9527,-1.03789,-7.59164,-6.50303,-1.3153,-7.40044,-8.01504,-0.988946,-6.38443,-7.30367
-4.56917e+07,0.993366,0.0339262,6,127,0,4.56917e+07,0.000530418,0.36295,0.000655142,0.000461419,0.263478,0.000719951,0.00144442,0.36765,0.000915308,0.00119628,-7.54184,-1.01349,-7.33066,-7.6812,-1.33379,-7.23633,-6.54005,-1.00063,-6.99625,-6.72854
-4.56917e+07,0.86256,0.0339262,6,63,0,4.56917e+07,0.000264458,0.364738,0.00231652,0.000229698,0.270188,0.000154208,0.000675514,0.359271,0.00129359,0.000868572,-8.23783,-1.00858,-6.06769,-8.37875,-1.30864,-8.77721,-7.30004,-1.02368,-6.65033,-7.04866
-4.56917e+07,0.502139,0.0339262,6,127,0,4.56917e+07,0.000150192,0.353568,0.00174795,0.000703025,0.277469,0.000199776,0.00129644,0.361793,0.00209368,0.000979269,-8.8036,-1.03968,-6.34931,-7.26012,-1.28205,-8.51831,-6.64813,-1.01668,-6.16883,-6.9287
-4.56917e+07,0.941816,0.0339262,6,127,0,4.56917e+07,0.000419954,0.363799,0.000533099,0.000119385,0.270138,9.21647e-05,0.00241924,0.358338,0.0020669,0.00207427,-7.77536,-1.01115,-7.5368,-9.03315,-1.30882,-9.29193,-6.0243,-1.02628,-6.18171,-6.17815
-4.56917e+07,0.93774,0.0339262,6,63,0,4.56917e+07,0.000542722,0.360271,0.000527992,0.000106964,0.270877,9.61437e-05,0.00136474,0.364091,0.00120919,0.000913934,-7.51891,-1.0209,-7.54643,-9.14302,-1.30609,-9.24967,-6.59679,-1.01035,-6.7178,-6.99775
-4.56917e+07,0.902615,0.0339262,7,127,0,4.56917e+07,0.000626801,0.363392,0.000833359,0.000378555,0.272731,0.000687608,0.000947306,0.359662,0.000658967,8.18276e-05,-7.37488,-1.01227,-7.09005,-7.87915,-1.29927,-7.28229,-6.96189,-1.02259,-7.32484,-9.4109
-4.56917e+07,0.895292,0.0339262,7,127,0,4.56917e+07,0.000831753,0.365856,0.00106799,0.000121788,0.268025,0.000139483,0.000811061,0.358508,0.0035063,0.0011324,-7.09197,-1.00551,-6.84198,-9.01323,-1.31667,-8.87757,-7.11717,-1.02581,-5.6532,-6.78341
-4.56917e+07,0.64707,0.0339262,6,127,0,4.56917e+07,0.00143356,0.365294,0.00222168,3.61795e-05,0.263742,0.000270008,0.00108372,0.36266,0.00135199,0.00190712,-6.54759,-1.00705,-6.10949,-10.227,-1.33278,-8.21706,-6.82735,-1.01429,-6.60618,-6.26216
-4.56917e+07,0.994223,0.0339262,6,127,0,4.56917e+07,0.000861058,0.36405,0.000126151,0.000229164,0.274716,0.000398048,0.00100303,0.357197,0.00137251,4.72305e-05,-7.05735,-1.01047,-8.97803,-8.38107,-1.29202,-7.82894,-6.90473,-1.02947,-6.59112,-9.96047
-4.56917e+07,0.667962,0.0339262,7,127,0,4.56917e+07,0.000695122,0.36461,0.000478953,0.000490678,0.268076,0.000348259,0.000991944,0.364193,0.00011407,1.06887e-06,-7.27142,-1.00893,-7.64391,-7.61972,-1.31648,-7.96256,-6.91584,-1.01007,-9.07869,-13.7489
-4.56917e+07,0.99416,0.0339262,7,127,0,4.56917e+07,0.000232496,0.360759,0.000764456,0.00141019,0.271517,0.000297072,0.00141826,0.361036,0.00244735,0.000117549,-8.36664,-1.01955,-7.17635,-6.56403,-1.30373,-8.12154,-6.55832,-1.01878,-6.01275,-9.04866
-4.56917e+07,0.695101,0.0339262,7,127,0,4.56917e+07,9.99966e-05,0.369856,0.000164684,0.00153797,0.269268,0.000422204,0.00068197,0.356785,0.000912551,0.000271591,-9.21037,-0.994641,-8.71148,-6.47729,-1.31205,-7.77002,-7.29053,-1.03062,-6.99927,-8.21121
-4.56917e+07,0.655844,0.0339262,6,127,0,4.56917e+07,0.000628473,0.370293,5.93187e-05,0.00053094,0.272219,0.00101328,0.000743181,0.353074,0.00114262,0.00029634,-7.37222,-0.993459,-9.73259,-7.54086,-1.30115,-6.89456,-7.20457,-1.04108,-6.77443,-8.124
-4.56917e+07,0.976222,0.0339262,7,127,0,4.56917e+07,0.00275963,0.367731,5.82634e-05,0.00164976,0.263643,0.000165877,0.00139819,0.361381,0.000438643,0.000774184,-5.89266,-1.0004,-9.75054,-6.40712,-1.33316,-8.70426,-6.57258,-1.01782,-7.73182,-7.1637
-4.56917e+07,0.928678,0.0339262,7,127,0,4.56917e+07,0.00150937,0.36304,4.26986e-05,0.00115216,0.272983,0.000383439,0.00141881,0.356772,0.00129468,0.00140499,-6.49607,-1.01324,-10.0613,-6.76612,-1.29835,-7.86633,-6.55794,-1.03066,-6.6495,-6.56773
-4.56917e+07,0.576058,0.0339262,6,123,0,4.56917e+07,0.00147786,0.368918,3.95298e-05,0.0010465,0.265713,0.000375562,0.00132218,0.358606,0.00111429,0.00138698,-6.51716,-0.997182,-10.1385,-6.8623,-1.32534,-7.88709,-6.62847,-1.02553,-6.79954,-6.58063
-4.56917e+07,0.999025,0.0339262,6,127,0,4.56917e+07,0.00213613,0.358312,2.73615e-05,0.0012056,0.271587,0.000372216,0.000770441,0.363186,0.000913834,0.00148896,-6.14876,-1.02635,-10.5064,-6.72078,-1.30347,-7.89604,-7.16855,-1.01284,-6.99786,-6.50968
-4.56917e+07,0.942782,0.0339262,6,63,0,4.56917e+07,0.000397808,0.370143,8.71608e-05,0.00198494,0.266359,0.000419473,0.000729007,0.35744,0.00106477,0.0013752,-7.82954,-0.993867,-9.34776,-6.22217,-1.32291,-7.77651,-7.22383,-1.02879,-6.845,-6.58916
-4.56917e+07,0.980045,0.0339262,7,127,0,4.56917e+07,0.000623914,0.355958,0.00293419,0.000720143,0.276087,0.000324879,0.00125847,0.361326,0.000580055,0.000188216,-7.3795,-1.03294,-5.83132,-7.23606,-1.28704,-8.03206,-6.67786,-1.01797,-7.45239,-8.57792
-4.56917e+07,0.93739,0.0339262,7,127,0,4.56917e+07,0.000207286,0.355034,3.71644e-05,0.000951499,0.278778,9.14075e-05,0.000831649,0.360251,0.00100597,0.00281261,-8.48141,-1.03554,-10.2002,-6.95747,-1.27734,-9.30018,-7.0921,-1.02096,-6.9018,-5.87364
-4.56917e+07,0.999521,0.0339262,6,127,0,4.56917e+07,0.000812853,0.374628,4.18254e-06,0.000239638,0.268667,0.000465252,0.00094231,0.353017,0.00025668,0.000967601,-7.11496,-0.981822,-12.3846,-8.33638,-1.31428,-7.67293,-6.96718,-1.04124,-8.26768,-6.94069
-4.56917e+07,0.999989,0.0339262,7,127,0,4.56917e+07,0.00107307,0.362378,9.3312e-05,0.00110814,0.270941,0.000384892,0.00133715,0.360819,0.00146742,0.000398203,-6.83723,-1.01507,-9.27956,-6.80507,-1.30585,-7.86255,-6.61721,-1.01938,-6.52425,-7.82855
-4.56917e+07,0.983641,0.0339262,6,127,0,4.56917e+07,0.000586379,0.361219,0.000349762,0.00124019,0.271917,0.000430491,0.000912363,0.361003,0.00159241,0.00075023,-7.44154,-1.01827,-7.95826,-6.69249,-1.30226,-7.75059,-6.99947,-1.01887,-6.44251,-7.19513
-4.56917e+07,0.472786,0.0339262,5,39,0,4.56917e+07,0.000476258,0.377987,0.000364657,0.00147278,0.268196,0.000368371,0.00110003,0.347734,0.00163233,0.000667469,-7.64955,-0.972895,-7.91655,-6.52061,-1.31604,-7.90642,-6.81241,-1.05632,-6.41775,-7.31202
-4.56917e+07,0.794705,0.0339262,7,127,0,4.56917e+07,0.00219376,0.363513,0.000592554,6.51878e-05,0.27258,0.000296433,0.00075622,0.35802,0.000672146,0.00131085,-6.12214,-1.01194,-7.43107,-9.63824,-1.29982,-8.12369,-7.18718,-1.02717,-7.30503,-6.63708
-4.56917e+07,0.903317,0.0339262,7,127,0,4.56917e+07,0.0001469,0.361751,4.77991e-05,0.000525383,0.275907,0.000302385,0.000844358,0.358644,0.000722537,0.00110934,-8.82576,-1.0168,-9.9485,-7.55138,-1.28769,-8.10381,-7.07693,-1.02543,-7.23274,-6.80399
-4.56917e+07,0.993936,0.0339262,7,127,0,4.56917e+07,0.000430084,0.364207,8.84373e-05,0.000401769,0.273536,0.000348083,0.000751472,0.358633,0.000386754,0.00121743,-7.75153,-1.01003,-9.33322,-7.81963,-1.29632,-7.96307,-7.19348,-1.02546,-7.85772,-6.71101
-4.56917e+07,0.814167,0.0339262,7,127,0,4.56917e+07,0.000531689,0.358247,0.000103679,0.000756736,0.27082,0.000124748,0.00159147,0.364184,0.000718664,0.00292212,-7.53945,-1.02653,-9.17421,-7.1865,-1.3063,-8.98922,-6.4431,-1.0101,-7.23812,-5.83545
