# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = cryo_er_model
# start_datetime = 2023-11-21 10:45:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = ././output//Dmat.json
# init = 2 (Default)
# random
#   seed = 46051
# output
#   file = /var/folders/_8/h5rr6k3s2995tzxt8b9sqfgh0000gq/T/tmplgwt001z/cryo-erk_atmu8o/cryo-er-20231121114549.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 32 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=cryo-er.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,weights.7,weights.8,weights.9,weights.10,log_weights.1,log_weights.2,log_weights.3,log_weights.4,log_weights.5,log_weights.6,log_weights.7,log_weights.8,log_weights.9,log_weights.10
-4.5031e+07,0.863286,0.0313562,7,127,0,4.5031e+07,0.000529525,0.361548,0.000297499,0.00110434,0.26631,4.82031e-05,0.000263052,0.368415,0.00140141,8.2811e-05,-7.54353,-1.01736,-8.1201,-6.8085,-1.32309,-9.94009,-8.24316,-0.998546,-6.57028,-9.39895
-4.5031e+07,0.989479,0.0313562,7,127,0,4.5031e+07,0.00212607,0.362008,0.000680552,0.000189209,0.268456,0.000446926,0.00195234,0.36141,0.00230924,0.000422199,-6.15348,-1.01609,-7.29261,-8.57266,-1.31507,-7.71312,-6.23872,-1.01774,-6.07084,-7.77003
-4.5031e+07,0.967706,0.0313562,7,127,0,4.5031e+07,0.000319294,0.356164,0.00104662,0.00272088,0.274476,3.82455e-05,0.000754958,0.362287,0.00184831,0.000344006,-8.0494,-1.03236,-6.86219,-5.9068,-1.29289,-10.1715,-7.18885,-1.01532,-6.29349,-7.97485
-4.5031e+07,0.999147,0.0313562,7,127,0,4.5031e+07,0.00196657,0.361352,0.00081832,0.000334626,0.271973,0.000582901,0.00123186,0.359719,0.000582699,0.00143894,-6.23146,-1.0179,-7.10826,-8.0025,-1.30205,-7.44749,-6.69923,-1.02243,-7.44784,-6.54385
-4.5031e+07,0.820008,0.0313562,7,127,0,4.5031e+07,0.00104795,0.356418,0.00136713,0.00288689,0.269766,1.44912e-05,0.000767477,0.366391,0.000143336,0.00119789,-6.86092,-1.03165,-6.59504,-5.84758,-1.3102,-11.142,-7.1724,-1.00405,-8.85032,-6.72719
-4.5031e+07,0.989009,0.0313562,7,127,0,4.5031e+07,0.000349473,0.357872,0.00043969,0.000270496,0.271292,2.07535e-05,0.000668671,0.368226,0.000844895,1.53659e-05,-7.95908,-1.02758,-7.72944,-8.21525,-1.30456,-10.7828,-7.31022,-0.999058,-7.0763,-11.0834
-4.5031e+07,0.946108,0.0313562,6,127,0,4.5031e+07,0.000106912,0.354245,0.000142002,0.00136046,0.280976,8.34566e-06,0.000643906,0.36053,0.00190005,8.83036e-05,-9.1435,-1.03777,-8.85967,-6.59993,-1.26949,-11.6938,-7.34796,-1.02018,-6.26587,-9.33473
-4.5031e+07,0.990974,0.0313562,7,127,0,4.5031e+07,0.00381765,0.362044,0.0026873,0.000463241,0.263738,9.6774e-06,0.000451939,0.363661,0.00312269,4.98496e-06,-5.56812,-1.01599,-5.91922,-7.67726,-1.3328,-11.5457,-7.70196,-1.01153,-5.76906,-12.2091
-4.5031e+07,0.988449,0.0313562,7,127,0,4.5031e+07,4.44635e-05,0.360673,7.25353e-05,0.000211741,0.269122,0.000144456,0.00262469,0.364169,0.00280941,0.000129173,-10.0208,-1.01978,-9.53144,-8.46015,-1.31259,-8.84254,-5.94279,-1.01014,-5.87478,-8.95436
-4.5031e+07,0.998098,0.0313562,4,15,0,4.5031e+07,3.99321e-05,0.363899,6.50838e-05,0.000230668,0.271288,0.000132913,0.00337994,0.358078,0.00275393,0.000133293,-10.1283,-1.01088,-9.63984,-8.37453,-1.30458,-8.92582,-5.6899,-1.02701,-5.89473,-8.92296
-4.5031e+07,0.926712,0.0313562,7,255,0,4.5031e+07,4.16692e-06,0.358824,2.42223e-05,0.00359242,0.273286,1.77896e-06,0.000126846,0.36255,0.00122698,0.000363635,-12.3883,-1.02492,-10.6282,-5.62893,-1.29724,-13.2395,-8.97254,-1.01459,-6.7032,-7.91936
-4.5031e+07,0.987012,0.0313562,7,127,0,4.5031e+07,0.000230169,0.358951,0.00561724,0.000249846,0.271324,6.91251e-06,0.00191271,0.359024,0.00128418,0.00140005,-8.37669,-1.02457,-5.18191,-8.29466,-1.30444,-11.8822,-6.25923,-1.02437,-6.65763,-6.57125
-4.5031e+07,0.892789,0.0313562,7,127,0,4.5031e+07,0.00224145,0.358004,5.53207e-05,0.00111144,0.276689,4.51344e-06,0.000409214,0.360702,0.000404738,0.000377988,-6.10063,-1.02721,-9.80236,-6.8021,-1.28486,-12.3085,-7.80127,-1.0197,-7.81227,-7.88065
-4.5031e+07,0.981769,0.0313562,6,127,0,4.5031e+07,0.000258941,0.363129,0.00029445,0.000336886,0.271492,6.91358e-06,0.00305738,0.354357,0.00463477,0.00243244,-8.25891,-1.013,-8.1304,-7.99577,-1.30382,-11.882,-5.7902,-1.03745,-5.37417,-6.01886
-4.5031e+07,0.855376,0.0313562,5,31,0,4.5031e+07,0.000238039,0.356619,0.000382548,0.00039642,0.275889,8.61242e-06,0.00294055,0.357207,0.00448137,0.00183737,-8.34308,-1.03109,-7.86866,-7.83304,-1.28776,-11.6623,-5.82916,-1.02944,-5.40783,-6.29942
-4.5031e+07,0.987263,0.0313562,7,127,0,4.5031e+07,0.00243011,0.362066,0.000583878,0.00151307,0.271236,4.04276e-05,0.000131419,0.361709,0.000131756,0.000157721,-6.01982,-1.01593,-7.44582,-6.49361,-1.30477,-10.116,-8.93712,-1.01691,-8.93456,-8.75468
-4.5031e+07,0.800707,0.0313562,6,63,0,4.5031e+07,0.0015581,0.360808,0.000509634,0.000831489,0.267444,3.52426e-05,0.000175308,0.368225,0.00020159,0.000211412,-6.46429,-1.01941,-7.58182,-7.09229,-1.31885,-10.2533,-8.64897,-0.99906,-8.50928,-8.4617
-4.5031e+07,0.77466,0.0313562,6,127,0,4.5031e+07,0.000718351,0.36659,0.00104265,0.000219808,0.269048,1.85178e-05,9.55278e-05,0.361594,6.67253e-05,0.000606118,-7.23855,-1.00351,-6.86599,-8.42276,-1.31287,-10.8968,-9.25609,-1.01723,-9.61493,-7.40844
-4.5031e+07,0.910001,0.0313562,7,127,0,4.5031e+07,0.000624401,0.360234,0.000639305,0.000583619,0.27398,5.05518e-05,0.000364197,0.362557,0.000467954,0.000498241,-7.37872,-1.021,-7.35513,-7.44626,-1.2947,-9.89251,-7.91782,-1.01457,-7.66714,-7.60443
-4.5031e+07,0.993501,0.0313562,7,255,0,4.5031e+07,5.80314e-05,0.360019,0.00136236,0.000525523,0.272397,6.06038e-05,0.00150955,0.360184,0.00381031,7.34866e-05,-9.75453,-1.0216,-6.59854,-7.55112,-1.3005,-9.71115,-6.49594,-1.02114,-5.57004,-9.51841
-4.5031e+07,0.856669,0.0313562,7,127,0,4.5031e+07,3.0614e-05,0.361235,0.0013709,0.00104528,0.266604,5.58515e-05,0.00131629,0.366309,0.00201799,1.43351e-05,-10.3941,-1.01823,-6.59229,-6.86347,-1.32199,-9.79281,-6.63294,-1.00428,-6.20565,-11.1528
-4.5031e+07,0.969275,0.0313562,7,127,0,4.5031e+07,0.000239058,0.361297,0.00032193,0.00114423,0.279438,0.000387329,0.000647689,0.354345,0.000901501,0.0012777,-8.3388,-1.01805,-8.04118,-6.77302,-1.27497,-7.85624,-7.3421,-1.03748,-7.01145,-6.66269
-4.5031e+07,0.98007,0.0313562,7,127,0,4.5031e+07,0.00258354,0.364799,0.00161376,0.000907971,0.275244,5.716e-05,0.000518822,0.35218,0.000906541,0.0011896,-5.95859,-1.00841,-6.42919,-7.0043,-1.2901,-9.76966,-7.56395,-1.04361,-7.00587,-6.73414
-4.5031e+07,0.719182,0.0313562,7,127,0,4.5031e+07,0.00033424,0.354565,0.000412926,0.00141913,0.282812,0.000229204,0.00067865,0.358518,0.000120399,0.000910749,-8.00365,-1.03686,-7.79224,-6.55771,-1.26297,-8.3809,-7.29541,-1.02578,-9.0247,-7.00124
-4.5031e+07,0.934773,0.0313562,7,127,0,4.5031e+07,0.00115839,0.346497,0.00135767,0.000844577,0.274878,0.000253877,0.00207828,0.371683,0.000343513,0.000905859,-6.76072,-1.05988,-6.60199,-7.07667,-1.29143,-8.27866,-6.17622,-0.989713,-7.97628,-7.00663
-4.5031e+07,0.837989,0.0313562,7,127,0,4.5031e+07,0.00090905,0.369013,0.000148183,0.00294408,0.271029,0.00021088,0.000337238,0.354513,0.000148362,0.000748212,-7.00311,-0.996924,-8.81706,-5.82796,-1.30553,-8.46422,-7.99472,-1.03701,-8.81586,-7.19782
-4.5031e+07,0.973167,0.0313562,7,127,0,4.5031e+07,0.000765223,0.345932,0.00270044,0.000122604,0.27628,0.000152019,0.000703813,0.368511,0.00372797,0.00110459,-7.17534,-1.06151,-5.91434,-9.00655,-1.28634,-8.79151,-7.259,-0.998286,-5.59189,-6.80829
-4.5031e+07,0.888134,0.0313562,7,127,0,4.5031e+07,0.00121932,0.364141,0.000238024,9.48018e-05,0.276805,0.000226868,0.000284696,0.35639,0.000367595,0.000232569,-6.70946,-1.01021,-8.34314,-9.26372,-1.28444,-8.39114,-8.16409,-1.03173,-7.90853,-8.36632
-4.5031e+07,0.823962,0.0313562,7,127,0,4.5031e+07,0.00169481,0.35727,0.000569829,9.72219e-05,0.274538,7.55291e-05,0.000473103,0.364269,0.000888798,0.000123702,-6.38019,-1.02926,-7.47017,-9.23851,-1.29266,-9.49099,-7.6562,-1.00986,-7.02564,-8.99763
-4.5031e+07,0.87307,0.0313562,7,127,0,4.5031e+07,0.000149214,0.359271,0.00057842,0.00192089,0.271048,0.000328317,0.00117914,0.36147,0.000479569,0.00357506,-8.81013,-1.02368,-7.45521,-6.25497,-1.30546,-8.02153,-6.74297,-1.01758,-7.64262,-5.63377
-4.5031e+07,0.848001,0.0313562,7,127,0,4.5031e+07,0.000343533,0.352895,0.000244356,0.000679806,0.281157,3.96324e-05,0.0010297,0.362371,7.90399e-05,0.00116125,-7.97623,-1.04159,-8.31689,-7.2937,-1.26884,-10.1359,-6.87849,-1.01509,-9.44556,-6.75826
-4.5031e+07,0.766815,0.0313562,7,127,0,4.5031e+07,9.30875e-05,0.374181,0.00130271,0.00118659,0.272534,5.89143e-05,0.00088068,0.348678,9.90489e-05,0.000985625,-9.28197,-0.983016,-6.64331,-6.73667,-1.29999,-9.73943,-7.03482,-1.05361,-9.2199,-6.92223
-4.5031e+07,0.992873,0.0313562,7,127,0,4.5031e+07,8.53314e-05,0.361588,0.00140346,0.00030482,0.267554,2.86222e-05,0.00158673,0.364813,0.000372588,0.00226389,-9.36897,-1.01725,-6.56881,-8.09579,-1.31844,-10.4613,-6.44608,-1.00837,-7.89504,-6.09067
-4.5031e+07,0.820094,0.0313562,6,127,0,4.5031e+07,0.000123003,0.353444,0.000568036,0.000808759,0.272588,8.43782e-05,0.000601327,0.370053,0.000232816,0.00149657,-9.0033,-1.04003,-7.47333,-7.12001,-1.29979,-9.3802,-7.41637,-0.994109,-8.36526,-6.50458
-4.5031e+07,0.844171,0.0313562,6,63,0,4.5031e+07,4.45977e-05,0.365038,0.000139907,0.00320003,0.262543,0.000257657,0.00168156,0.364626,0.000378225,0.00209142,-10.0178,-1.00775,-8.87453,-5.7446,-1.33734,-8.26388,-6.38803,-1.00888,-7.88002,-6.16991
-4.5031e+07,0.928506,0.0313562,7,127,0,4.5031e+07,0.00316678,0.362901,0.00253814,5.71097e-05,0.276567,0.00010944,0.000939442,0.351811,0.00171976,0.000190295,-5.75504,-1.01362,-5.97633,-9.77054,-1.2853,-9.12013,-6.97022,-1.04466,-6.36557,-8.56694
-4.5031e+07,0.958716,0.0313562,7,127,0,4.5031e+07,0.000177147,0.353437,0.000303487,7.10267e-05,0.278366,0.000518621,0.000823723,0.363043,0.00320968,5.05981e-05,-8.63853,-1.04005,-8.10017,-9.55245,-1.27882,-7.56434,-7.10168,-1.01323,-5.74158,-9.8916
-4.5031e+07,0.915695,0.0313562,6,63,0,4.5031e+07,0.000231558,0.37046,0.000419209,0.000110443,0.265985,0.000286976,0.00111702,0.35997,0.00135825,6.22235e-05,-8.37068,-0.99301,-7.77714,-9.11101,-1.32432,-8.15611,-6.79709,-1.02174,-6.60156,-9.68478
-4.5031e+07,0.982828,0.0313562,7,127,0,4.5031e+07,0.000545499,0.358482,0.000727503,0.00414699,0.272862,1.53986e-05,0.000663355,0.360939,0.000209985,0.00140887,-7.51381,-1.02588,-7.22589,-5.48537,-1.29879,-11.0812,-7.3182,-1.01905,-8.46848,-6.56497
-4.5031e+07,0.859482,0.0313562,6,63,0,4.5031e+07,0.000293646,0.365874,0.00154413,0.000618733,0.267711,3.74782e-05,0.000916551,0.362604,7.79941e-05,0.000322537,-8.13314,-1.00547,-6.47329,-7.38784,-1.31785,-10.1918,-6.99489,-1.01445,-9.45888,-8.03929
-4.5031e+07,0.869026,0.0313562,7,127,0,4.5031e+07,0.0024341,0.372235,0.000203706,0.00119096,0.268374,0.00010279,0.000891023,0.349996,0.00259904,0.00197372,-6.01818,-0.988231,-8.49883,-6.733,-1.31537,-9.18282,-7.02314,-1.04983,-5.95261,-6.22784
-4.5031e+07,0.981606,0.0313562,6,63,0,4.5031e+07,0.00267314,0.373103,0.000149318,0.000438561,0.269213,9.46687e-05,0.0020518,0.349782,0.0015798,0.000915116,-5.9245,-0.985901,-8.80943,-7.73201,-1.31225,-9.26513,-6.18904,-1.05045,-6.45046,-6.99646
-4.5031e+07,0.983717,0.0313562,7,127,0,4.5031e+07,0.000321995,0.345846,0.00261271,0.000825231,0.284632,0.000321013,0.000338923,0.363527,0.00105721,0.00051799,-8.04097,-1.06176,-5.94737,-7.09985,-1.25656,-8.04403,-7.98974,-1.0119,-6.85212,-7.56555
-4.5031e+07,0.962265,0.0313562,7,127,0,4.5031e+07,0.00107862,0.341652,0.000839931,0.000942473,0.275261,0.000583344,0.000496773,0.376299,0.00206357,0.000783116,-6.83207,-1.07396,-7.08219,-6.967,-1.29004,-7.44673,-7.60738,-0.97737,-6.18332,-7.15223
-4.5031e+07,0.999773,0.0313562,6,127,0,4.5031e+07,0.000634421,0.356293,0.00134611,1.31484e-05,0.276312,8.80962e-05,0.0019954,0.362611,0.000375192,0.000331151,-7.3628,-1.032,-6.61053,-11.2392,-1.28623,-9.33708,-6.21691,-1.01442,-7.88807,-8.01294
-4.5031e+07,0.993179,0.0313562,7,127,0,4.5031e+07,0.0022715,0.355893,0.00161035,2.40225e-05,0.273365,0.000306783,0.000428764,0.364281,0.000938972,0.000880591,-6.08732,-1.03313,-6.4313,-10.6365,-1.29695,-8.08937,-7.7546,-1.00983,-6.97072,-7.03492
-4.5031e+07,0.974711,0.0313562,7,255,0,4.5031e+07,5.80817e-05,0.35867,0.000172078,0.000144312,0.274077,3.24346e-05,0.0016444,0.363007,0.00067002,0.00152367,-9.75366,-1.02535,-8.66756,-8.84354,-1.29434,-10.3363,-6.41038,-1.01333,-7.3082,-6.48663
-4.5031e+07,0.806775,0.0313562,7,191,0,4.5031e+07,0.000290154,0.355192,0.000333026,0.000218142,0.275193,0.000164186,0.000587697,0.365918,0.000968361,0.00113541,-8.1451,-1.0351,-8.00729,-8.43037,-1.29028,-8.71451,-7.4393,-1.00534,-6.93991,-6.78076
-4.5031e+07,0.848177,0.0313562,6,127,0,4.5031e+07,3.86491e-05,0.366944,0.000653752,0.00167194,0.266828,0.000123464,0.000723495,0.360696,0.00161211,0.000708649,-10.161,-1.00255,-7.33278,-6.39377,-1.32115,-8.99956,-7.23142,-1.01972,-6.43021,-7.25215
-4.5031e+07,0.969842,0.0313562,7,255,0,4.5031e+07,4.43686e-05,0.362829,0.000714672,0.00169777,0.270244,8.71037e-05,0.00154719,0.359232,0.00312402,0.000478953,-10.023,-1.01382,-7.24369,-6.37844,-1.30843,-9.34841,-6.47132,-1.02379,-5.76863,-7.64391
-4.5031e+07,0.999916,0.0313562,7,127,0,4.5031e+07,6.34059e-05,0.358624,0.000873965,0.000684534,0.273229,0.000123226,0.00118309,0.363711,0.000842491,0.000665937,-9.66595,-1.02548,-7.04247,-7.28677,-1.29745,-9.00149,-6.73963,-1.0114,-7.07915,-7.31432
-4.5031e+07,0.898423,0.0313562,7,127,0,4.5031e+07,0.000141704,0.36057,0.000185201,0.0017622,0.278309,2.65527e-05,0.000655493,0.355255,0.00254022,0.000553688,-8.86177,-1.02007,-8.59407,-6.34119,-1.27902,-10.5364,-7.33012,-1.03492,-5.9755,-7.49891
-4.5031e+07,0.953462,0.0313562,7,127,0,4.5031e+07,0.00206097,0.357298,0.00209863,0.000471617,0.280254,0.000559435,0.00153318,0.355273,0.000266898,0.000184644,-6.18458,-1.02919,-6.16647,-7.65934,-1.27206,-7.48858,-6.48041,-1.03487,-8.22864,-8.59708
-4.5031e+07,0.942141,0.0313562,7,127,0,4.5031e+07,0.000321489,0.351247,8.67002e-05,0.000879787,0.27843,1.97536e-05,0.000379711,0.364118,0.000472463,0.00404501,-8.04255,-1.04627,-9.35305,-7.03583,-1.27859,-10.8322,-7.8761,-1.01028,-7.65755,-5.51027
-4.5031e+07,0.975654,0.0313562,7,127,0,4.5031e+07,0.00473699,0.354197,0.000205553,0.000764067,0.278766,2.11993e-05,0.00107807,0.359146,5.0811e-05,0.00103448,-5.35235,-1.0379,-8.48981,-7.17686,-1.27738,-10.7615,-6.83259,-1.02403,-9.8874,-6.87385
-4.5031e+07,0.899921,0.0313562,7,127,0,4.5031e+07,7.60128e-05,0.356004,0.00321249,0.000669561,0.27167,0.000577212,0.000803105,0.364965,0.00153832,0.000484379,-9.48461,-1.03281,-5.74071,-7.30889,-1.30317,-7.4573,-7.12703,-1.00795,-6.47707,-7.63264
-4.5031e+07,0.529565,0.0313562,7,127,0,4.5031e+07,0.000406315,0.349466,0.000215899,0.00253912,0.276984,6.99938e-05,0.000310019,0.369421,0.000125664,0.000463029,-7.80838,-1.05135,-8.4407,-5.97594,-1.2838,-9.5671,-8.07888,-0.99582,-8.9819,-7.67772
-4.5031e+07,0.998208,0.0313562,7,127,0,4.5031e+07,0.000690363,0.350989,0.000160591,0.000627065,0.278902,0.00020126,0.00210213,0.36186,0.00298674,0.0014817,-7.27829,-1.047,-8.73665,-7.37446,-1.2769,-8.51091,-6.1648,-1.0165,-5.81357,-6.51456
-4.5031e+07,0.768952,0.0313562,6,63,0,4.5031e+07,0.00137693,0.355977,0.000526077,0.00239916,0.275697,0.000218287,0.000365937,0.362571,0.000367873,0.000501156,-6.5879,-1.03289,-7.55006,-6.03264,-1.28845,-8.4297,-7.91305,-1.01454,-7.90777,-7.59859
-4.5031e+07,0.986637,0.0313562,7,127,0,4.5031e+07,0.000372256,0.353923,0.000369189,8.39269e-05,0.275726,0.00015193,0.000644598,0.364063,0.00332848,0.00133748,-7.89593,-1.03868,-7.9042,-9.38556,-1.28835,-8.79209,-7.34688,-1.01043,-5.70524,-6.61697
-4.5031e+07,0.828095,0.0313562,6,63,0,4.5031e+07,0.000321106,0.346051,0.000530549,0.000100352,0.276055,0.000149131,0.000550059,0.373894,0.00175067,0.000597973,-8.04374,-1.06117,-7.5416,-9.20682,-1.28715,-8.81068,-7.50549,-0.983783,-6.34776,-7.42196
-4.5031e+07,0.993707,0.0313562,6,127,0,4.5031e+07,8.18239e-05,0.359264,0.00267091,0.000317707,0.274664,0.000363811,0.00453683,0.356901,0.000831131,0.000369192,-9.41094,-1.0237,-5.92534,-8.05438,-1.29221,-7.91887,-5.39553,-1.0303,-7.09272,-7.90419
-4.5031e+07,0.76187,0.0313562,7,127,0,4.5031e+07,0.00132114,0.360402,0.00011676,0.000206513,0.280406,8.25271e-05,3.87588e-05,0.355556,0.00122781,0.000641466,-6.62926,-1.02053,-9.05539,-8.48515,-1.27152,-9.40238,-10.1582,-1.03407,-6.70253,-7.35175
-4.5031e+07,0.89668,0.0313562,7,127,0,4.5031e+07,0.00106189,0.351674,0.00091296,0.000884562,0.278878,4.874e-05,3.0655e-05,0.362333,0.00297322,0.00120246,-6.8477,-1.04505,-6.99882,-7.03042,-1.27698,-9.92901,-10.3927,-1.01519,-5.81811,-6.72338
-4.5031e+07,0.903853,0.0313562,6,63,0,4.5031e+07,0.00203233,0.363732,0.000750952,0.00187283,0.269882,0.000219462,2.11832e-05,0.354024,0.00576266,0.00170253,-6.19857,-1.01134,-7.19417,-6.28031,-1.30977,-8.42433,-10.7623,-1.03839,-5.15636,-6.37564
-4.5031e+07,0.874327,0.0313562,7,127,0,4.5031e+07,0.000822788,0.349531,0.000615181,0.00153891,0.283664,0.000305913,0.000461474,0.362723,6.431e-05,0.000273508,-7.10281,-1.05116,-7.39359,-6.47668,-1.25996,-8.09221,-7.68108,-1.01411,-9.6518,-8.20418
-4.5031e+07,0.992792,0.0313562,6,127,0,4.5031e+07,0.00142077,0.353145,0.00147354,0.00103514,0.278653,0.000129833,0.00175975,0.362176,0.000112405,9.46701e-05,-6.55656,-1.04088,-6.52009,-6.87322,-1.27779,-8.94926,-6.34259,-1.01562,-9.0934,-9.26511
-4.5031e+07,0.899856,0.0313562,6,127,0,4.5031e+07,0.0016695,0.356199,0.00060769,0.00265304,0.283243,3.19631e-05,0.000534409,0.354968,5.55988e-05,3.75524e-05,-6.39523,-1.03227,-7.40585,-5.93205,-1.26145,-10.3509,-7.53435,-1.03573,-9.79735,-10.1898
-4.5031e+07,0.987904,0.0313562,7,127,0,4.5031e+07,0.000595147,0.354898,0.000826909,0.000462416,0.267692,0.00073399,0.000832933,0.373243,0.000313748,0.000401882,-7.4267,-1.03593,-7.09782,-7.67905,-1.31792,-7.21701,-7.09056,-0.985525,-8.06692,-7.81935
-4.5031e+07,0.803303,0.0313562,6,63,0,4.5031e+07,0.000257342,0.358527,0.00131053,0.000318296,0.285774,0.000239277,0.00126054,0.351459,0.00054419,0.000309847,-8.2651,-1.02575,-6.63733,-8.05253,-1.25255,-8.33789,-6.67621,-1.04566,-7.51621,-8.07943
-4.5031e+07,0.78798,0.0313562,7,127,0,4.5031e+07,0.00017833,0.364301,0.000979133,0.000248061,0.258269,0.000157436,0.000759649,0.372598,0.00106117,0.00144841,-8.63187,-1.00978,-6.92884,-8.30184,-1.35375,-8.75649,-7.18265,-0.987254,-6.84838,-6.53729
-4.5031e+07,0.96165,0.0313562,7,127,0,4.5031e+07,0.000348685,0.358102,0.000178021,0.000149803,0.274285,0.000335733,0.00161107,0.360163,0.00264296,0.00218363,-7.96134,-1.02694,-8.63361,-8.80619,-1.29359,-7.9992,-6.43086,-1.0212,-5.93586,-6.12677
-4.5031e+07,0.957545,0.0313562,7,127,0,4.5031e+07,0.00264355,0.362308,0.000539118,0.00157514,0.269773,8.79473e-05,0.00050122,0.361983,0.000315574,0.000273386,-5.93563,-1.01526,-7.52558,-6.45341,-1.31017,-9.33877,-7.59847,-1.01616,-8.06112,-8.20463
-4.5031e+07,0.999506,0.0313562,7,127,0,4.5031e+07,0.000286379,0.361634,0.000448268,0.000193785,0.273247,0.000373672,0.000988018,0.360599,0.00159028,0.000639529,-8.15819,-1.01712,-7.71012,-8.54876,-1.29738,-7.89213,-6.91981,-1.01999,-6.44384,-7.35478
